time,theta1,theta2,omega1,omega2,Tm1,Tm2,N,PL1,PL2,PL0_1,PL0_2,P0_1,P0_2,Pmax_1,Pmax_2,KL_nom,KL_one,t_line_trip
4.285099859533983,-0.08321545893969853,-0.14763848793545928,314.10763352640413,314.10790302621785,1.914780580965919,1.2773779856690848,0.004145813547605049,407.14183309922333,600.0,400.0,600.0,600.0,400.0,1000.0,600.0,3064.0,1532.0,15.0
4.996576630075388,-0.1246716844250343,-0.18894283486917432,314.09425912411945,314.09455522900976,1.91637284990211,1.278611750863143,0.006216093512678477,408.32762771679234,600.0,400.0,600.0,600.0,400.0,1000.0,600.0,3064.0,1532.0,15.0
5.756025408881603,-0.17950771461464207,-0.2436136052014668,314.07981012371545,314.0800948943778,1.9182531745814158,1.280027463491329,0.008955140691202389,409.59337568146935,600.0,400.0,600.0,600.0,400.0,1000.0,600.0,3064.0,1532.0,15.0
6.6457460795219605,-0.25765952491030353,-0.32156654332775286,314.0630740207742,314.0633525020815,1.9206643189550399,1.28178345096928,0.012859416669831814,411.0762434658699,600.0,400.0,600.0,600.0,400.0,1000.0,600.0,3064.0,1532.0,15.0
7.6923315378222235,-0.36829854431924325,-0.43197004827699814,314.0441780657264,314.04444770448293,1.9237435425253286,1.283944699748032,0.01838744239928651,412.82055256303704,600.0,400.0,600.0,600.0,400.0,1000.0,600.0,3064.0,1532.0,15.0
8.904312609681531,-0.5202336815633016,-0.5836374174445875,314.0239468096947,314.0241690511935,1.9275737351811726,1.2865280164750388,0.025979736460216316,414.8405210161358,600.0,400.0,600.0,600.0,400.0,1000.0,600.0,3064.0,1532.0,15.0
10.436890581683112,-0.7453087165447239,-0.8083904716601131,314.0014884467256,314.00166450515263,1.9327243284603137,1.2898447598851275,0.03722812186319087,417.39481763613855,600.0,400.0,600.0,600.0,400.0,1000.0,600.0,3064.0,1532.0,15.0
12.35407220346944,-1.0706003719817703,-1.1332856893764662,313.97869481179873,313.9789179446935,1.9394946051330755,1.2939761511039742,0.0534860973396966,420.59012033911574,600.0,400.0,600.0,600.0,400.0,1000.0,600.0,3064.0,1532.0,15.0
14.930666986781045,-1.565873227550007,-1.6280398699036216,313.9569842079048,313.9571717086645,1.9488965893197416,1.2993934966999436,0.07824109553410219,424.8844449779685,600.0,400.0,600.0,600.0,400.0,1000.0,600.0,3064.0,1532.0,15.0
18.498039963238632,-2.3210261509445447,-2.3825102450164524,313.9403689482144,313.9405620265192,1.962081620606942,1.3065320799827613,0.1159873658991335,430.8300666053978,600.0,400.0,600.0,600.0,400.0,1000.0,600.0,3064.0,1532.0,15.0
22.360202214616372,-3.182059277133847,-3.2428266575672478,313.9336824262057,313.9338633223338,1.9762592057532204,1.313841621734104,0.15902707698128676,437.26700369102736,600.0,400.0,600.0,600.0,400.0,1000.0,600.0,3064.0,1532.0,15.0
26.838012854143667,-4.1956035782078365,-4.255555866452957,313.9328708728544,313.933052951908,1.9924543830507528,1.3219658195205215,0.2096907071651647,444.7300214235729,600.0,400.0,600.0,600.0,400.0,1000.0,600.0,3064.0,1532.0,15.0
32.10981851412799,-5.3848281517661345,-5.443826728380264,313.93461396047314,313.93479464889236,2.0112678515279074,1.331315310469898,0.26913604064924784,453.5163641902135,600.0,400.0,600.0,600.0,400.0,1000.0,600.0,3064.0,1532.0,15.0
38.6478396906011,-6.847197208290412,-6.905012088117212,313.9363641822415,313.9365454183822,2.0344297048145483,1.3428386264977596,0.34223476519569124,464.41306615100206,600.0,400.0,600.0,600.0,400.0,1000.0,600.0,3064.0,1532.0,15.0
