theta1,theta2,w1,w2,Tm1,Tm2,N,time
-4.213372225371278,-4.2733297202162355,313.935825887357,313.9360087218543,1.9925418347232768,1.3219123047709618,0.21061498028739595,26.846846846846848
-4.2267952435206055,-4.286741778655867,313.9358223941991,313.9360052158584,1.9927558334485174,1.322019420152721,0.21128602159776527,26.906906906906908
-4.240218647302752,-4.300154224777348,313.9358192240994,313.93600203182484,1.9929698154887743,1.3221265166188454,0.21195708221026582,26.966966966966968
-4.253642407492873,-4.313567029355743,313.9358163687846,313.93599916142455,1.9931837809475323,1.3222335944959531,0.21262816066365453,27.027027027027028
-4.2670664948661265,-4.32698016316612,313.935813819981,313.93599659632855,1.993397729928277,1.322340654110661,0.21329925549668835,27.087087087087088
-4.280490880197669,-4.340393596983547,313.9358115694151,313.9359943282078,1.9936116625344933,1.322447695789587,0.21397036524812418,27.147147147147148
-4.293915534262656,-4.353807301583088,313.93580960881343,313.9359923487333,1.993825578869666,1.3225547198593486,0.21464148845671904,27.207207207207208
-4.3073404278362455,-4.367221247739811,313.9358079299025,313.93599064957596,1.9940394790372802,1.322661726646563,0.21531262366122975,27.26726726726727
-4.320765531693594,-4.380635406228783,313.93580652440886,313.93598922240676,1.994253363140821,1.3227687164778479,0.2159837694004133,27.32732732732733
-4.334190816609858,-4.394049747825069,313.9358053840589,313.9359880588967,1.9944672312837735,1.3228756896798206,0.21665492421302668,27.38738738738739
-4.347616253360195,-4.407464243303738,313.9358045005791,313.9359871507168,1.9946810835696227,1.3229826465790988,0.21732608663782674,27.44744744744745
-4.361041812719761,-4.420878863439855,313.935803865696,313.9359864895379,1.9948949201018538,1.3230895875023,0.21799725521357047,27.50750750750751
-4.374467465463713,-4.434293579008487,313.9358034711361,313.9359860670311,1.9951087409839516,1.3231965127760417,0.2186684284790148,27.56756756756757
-4.3878931823672085,-4.4477083607847,313.9358033086259,313.9359858748673,1.9953225463194013,1.3233034227269413,0.21933960497291666,27.62762762762763
-4.401318934205403,-4.461123179543561,313.93580336989186,313.9359859047174,1.995536336211688,1.3234103176816165,0.22001078323403295,27.68768768768769
-4.414744691753454,-4.474538006060138,313.9358036466605,313.9359861482526,1.9957501107642965,1.3235171979666844,0.2206819618011207,27.74774774774775
-4.428170425786519,-4.487952811109496,313.93580413065825,313.93598659714365,1.995963870080712,1.3236240639087629,0.22135313921293676,27.80780780780781
-4.441596107079754,-4.501367565466702,313.9358048136117,313.93598724306156,1.9961776142644196,1.3237309158344692,0.22202431400823813,27.86786786786787
-4.455021706408314,-4.514782239906824,313.93580568724724,313.9359880776774,1.9963913434189045,1.323837754070421,0.2226954847257817,27.92792792792793
-4.468447194547359,-4.528196805204926,313.93580674329144,313.93598909266206,1.9966050576476513,1.3239445789432356,0.22336664990432448,27.98798798798799
-4.481872542272045,-4.541611232136076,313.93580797347073,313.9359902796865,1.9968187570541454,1.3240513907795308,0.2240378080826233,28.04804804804805
-4.495297720357526,-4.555025491475341,313.9358093695117,313.93599163042177,1.9970324417418717,1.3241581899059238,0.22470895779943517,28.10810810810811
-4.508722699578963,-4.568439553997788,313.9358109231407,313.9359931365388,1.9972461118143152,1.3242649766490324,0.22538009759351701,28.16816816816817
-4.52214745071151,-4.581853390478481,313.9358126260843,313.9359947897085,1.9974597673749612,1.3243717513354738,0.22605122600362576,28.22822822822823
-4.535571944530324,-4.5952669716924905,313.93581447006903,313.9359965816019,1.9976734085272945,1.3244785142918656,0.2267223415685184,28.28828828828829
-4.548996151810563,-4.60868026841488,313.9358164468213,313.93599850389,1.9978870353748004,1.3245852658448252,0.22739344282695176,28.34834834834835
-4.562420043327383,-4.6220932514207185,313.9358185480677,313.9360005482437,1.9981006480209635,1.3246920063209704,0.22806452831768287,28.40840840840841
-4.57584358985594,-4.635505891485071,313.9358207655346,313.936002706334,1.9983142465692694,1.3247987360469182,0.22873559657946863,28.46846846846847
-4.589266762171393,-4.648918159383005,313.9358230909486,313.9360049698319,1.9985278311232029,1.3249054553492867,0.22940664615106598,28.52852852852853
-4.602689531048896,-4.6623300258895854,313.9358255160361,313.93600733040836,1.9987414017862488,1.325012164554693,0.23007767557123188,28.58858858858859
-4.616111867263608,-4.6757414617798805,313.93582803252366,313.9360097797343,1.9989549586618924,1.3251188639897546,0.23074868337872323,28.64864864864865
-4.629533741590684,-4.689152437828957,313.93583063213777,313.93601230948076,1.999168501853619,1.3252255539810893,0.23141966811229703,28.70870870870871
-4.642955124805283,-4.702562924811882,313.9358333066049,313.9360149113187,1.9993820314649131,1.3253322348553143,0.23209062831071015,28.76876876876877
-4.65637598768256,-4.71597289350372,313.9358360476515,313.936017576919,1.9995955475992602,1.325438906939047,0.23276156251271957,28.82882882882883
-4.669796300997672,-4.729382314679539,313.93583884700416,313.9360202979528,1.9998090503601451,1.3255455705589054,0.23343246925708216,28.88888888888889
-4.683216035525777,-4.742791159114406,313.9358416963893,313.9360230660909,2.0000225398510527,1.3256522260415065,0.23410334708255498,28.94894894894895
-4.69663516204203,-4.756199397583386,313.9358445875334,313.9360258730043,2.0002360161754686,1.325758873713468,0.23477419452789486,29.00900900900901
-4.7100558693163075,-4.769609197696021,313.9358488024964,313.936030071449,2.000449433540949,1.3258654446326092,0.23544512081999217,29.06906906906907
-4.723477139564641,-4.783019551641874,313.9358536430166,313.93603492741806,2.0006628201602883,1.3259719778478498,0.23611607516938393,29.12912912912913
-4.7368979809446135,-4.79642947712065,313.93585851043224,313.93603980989167,2.000876198007358,1.3260785058143623,0.2367870080793705,29.18918918918919
-4.7503183946312815,-4.80983897530411,313.9358634043521,313.9360447184826,2.0010895671287177,1.3261850285680723,0.2374579196086717,29.24924924924925
-4.763738381799701,-4.823248047364013,313.93586832438524,313.9360496528035,2.001302927570927,1.326291546144906,0.2381288098160074,29.30930930930931
-4.777157943624928,-4.836656694472116,313.93587327014046,313.936054612467,2.0015162793805463,1.3263980585807895,0.23879967876009742,29.36936936936937
-4.790577081282019,-4.8500649178001805,313.9358782412268,313.93605959708583,2.0017296226041337,1.3265045659116488,0.2394705264996616,29.42942942942943
